,user_id,first_order_time,first_order_price,age_month,city_num,platform_num,model_num,app_num,login_day,login_diff_time,distance_day,login_time,launch_time,chinese_subscribe_num,math_subscribe_num,add_friend,add_group,camp_num,learn_num,finish_num,study_num,coupon,course_order_num,main_home,main_home2,mainpage,schoolreportpage,main_mime,lightcoursetab,main_learnpark,partnergamebarrierspage,evaulationcenter,coupon_visit,click_buy,progress_bar,ppt,task,video_play,video_read,next_nize,answer_task,chapter_module,course_tab,slide_subscribe,baby_info,click_notunlocked,share,click_dialog,result
4043,2000002738496660,2019/3/16 16:29,0.0,75,重庆,9.2969,7.2897,1,3,1.0,20,27,1,1,0,1,1,1,1,1,0,1,0,49,35,1,4,0,0,0,0,0,0,0,0,17,16,34,27,14,8,1,0,3,0,1,6,0,1
4045,2000002738512208,2019/3/16 20:56,0.0,48,成都,9.2969,5.9259,1,2,0.5,51,20,0,0,0,1,1,2,1,1,0,1,1,34,10,2,2,0,0,0,0,0,0,0,0,11,9,76,13,10,3,4,1,2,5,0,5,1,1
4046,2000002738599646,2019/3/16 18:00,0.0,49,广州,9.2969,15.6268,1,4,0.75,17,42,1,0,0,1,1,2,2,3,0,1,1,81,39,9,0,1,3,0,0,0,0,0,0,33,27,14,38,28,21,21,6,6,0,5,4,0,1
4047,2000002738602366,2019/3/16 18:55,0.0,75,成都,9.2969,7.1225,1,3,0.67,24,15,0,0,0,1,1,2,1,1,0,1,0,44,26,1,4,0,1,0,0,0,0,0,0,17,14,19,16,14,6,0,1,3,0,0,4,0,1
4050,2000002738606411,2019/3/16 19:51,1.0,84,平顶山,9.2969,8.4495,1,4,0.75,17,95,1,1,0,1,1,3,4,4,1,0,0,134,71,17,19,0,8,13,0,13,0,0,0,72,56,40,52,56,24,23,29,7,0,6,13,0,1
4052,2000002738613003,2019/3/16 21:10,1.0,29,濮阳,9.2969,8.8308,1,4,0.75,21,11,1,0,0,1,1,3,2,1,1,1,0,49,53,9,0,0,2,2,0,1,0,0,0,0,6,8,8,11,6,26,56,8,0,3,1,0,1
4053,2000002738615393,2019/3/16 21:44,0.0,54,成都,9.2969,6.6392,1,4,1.25,25,13,0,0,0,1,1,2,2,2,0,1,1,52,33,1,4,0,0,0,0,0,0,0,0,26,16,10,17,21,9,0,0,3,5,0,4,1,1
4054,2000002738618408,2019/3/16 23:07,0.0,78,上饶,13.557,21.6821,1,4,0.75,4,40,0,1,0,1,1,2,4,4,1,1,0,63,33,1,0,0,0,0,0,4,0,0,0,41,42,107,62,22,1,12,13,11,3,2,5,1,1
4055,2000002738619970,2019/3/17 7:02,1.0,57,茂名,9.2969,3.0303,1,3,0.67,11,60,0,1,1,1,1,0,1,3,0,1,0,106,33,7,4,0,0,0,0,0,0,0,0,133,51,48,81,78,39,6,0,0,0,0,7,0,1
4056,2000002738621152,2019/3/17 8:29,1.0,59,嘉兴,13.557,13.5328,1,2,0.5,24,72,0,1,0,1,1,1,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,27,22,48,41,29,0,4,2,3,0,0,0,0,1
4057,2000002738621359,2019/3/17 8:43,0.0,72,重庆,9.2969,11.1324,1,2,0.5,25,56,0,0,1,1,1,0,2,2,1,0,0,75,32,7,6,0,3,0,0,0,0,0,0,34,30,34,50,28,14,7,2,4,0,0,14,0,1
4058,2000002738621903,2019/3/17 10:34,9.0,11,红河哈尼族彝族自治州,13.557,13.6257,1,5,1.0,47,85,2,1,1,1,1,1,4,3,0,7,5,46,47,0,6,1,0,0,0,0,0,0,0,9,6,7,1,9,1,4,24,2,0,0,6,2,1
4059,2000002738622667,2019/3/17 10:33,0.0,83,石家庄,9.2969,9.9916,1,3,0.67,16,140,2,1,1,1,1,1,4,6,1,1,0,108,74,13,4,0,1,1,0,3,0,0,0,40,28,32,20,28,18,30,53,18,0,7,8,0,1
4061,2000002738627516,2019/3/17 14:16,0.0,50,贵阳,13.557,12.2061,1,4,0.75,17,65,3,1,0,1,1,1,2,2,0,2,0,68,83,0,3,2,0,2,0,0,0,0,0,34,24,101,47,36,1,12,5,4,3,3,12,2,1
4063,2000002738630681,2019/3/17 17:09,0.0,47,福州,13.557,14.8028,1,2,0.5,21,25,0,1,0,1,1,0,1,1,0,1,0,29,16,0,0,0,0,0,0,0,0,0,0,17,15,28,15,19,0,3,14,2,3,0,0,1,1
4064,2000002738651775,2019/3/17 21:51,9.0,74,商洛,9.2969,15.6268,1,2,0.5,25,32,0,0,0,1,1,0,2,1,0,0,0,39,18,0,0,0,0,0,0,0,0,0,0,22,15,10,21,20,9,0,0,0,0,0,0,0,1
4065,2000002738652864,2019/3/17 22:05,0.0,79,北京,9.2969,9.0692,1,2,0.5,22,83,0,1,1,1,1,1,3,3,0,1,1,62,61,0,0,0,0,0,0,0,0,0,0,17,17,10,26,14,6,4,32,0,0,0,1,0,1
4067,2000002738662357,2019/3/18 12:01,9.0,59,新乡,9.2969,4.1152,1,6,0.83,25,29,0,1,0,1,1,2,4,4,0,1,0,98,67,19,8,3,1,3,0,3,0,0,0,45,37,32,74,32,18,15,2,9,2,2,31,1,1
4068,2000002738662557,2019/3/18 12:18,9.0,50,天津,13.557,24.5856,1,5,1.0,23,167,1,1,0,1,1,4,5,4,0,1,0,73,63,0,7,1,0,3,0,9,0,0,0,42,34,32,40,46,1,15,35,4,3,3,4,2,1
4071,2000002739897829,2019/3/17 9:28,0.0,59,成都,13.557,8.1782,1,3,1.0,20,46,0,0,0,1,1,2,2,2,1,1,0,48,23,0,2,0,0,0,0,0,0,0,0,20,19,111,12,20,0,0,0,0,3,0,6,1,1
4072,2000002739902704,2019/3/17 13:11,9.0,57,深圳,9.2969,3.0303,1,2,0.5,25,484,1,1,1,1,1,0,5,6,1,1,2,91,62,8,6,0,3,2,0,0,0,0,0,39,27,15,46,28,12,17,2,4,0,1,9,0,1
4074,2000002739904038,2019/3/17 14:18,9.0,61,韶关,9.2969,9.2147,1,3,0.67,18,67,0,1,0,1,1,0,5,6,1,1,1,70,25,4,6,0,0,0,0,0,0,0,54,37,21,14,26,23,9,18,13,2,0,0,6,0,1
4077,2000002739919671,2019/3/17 20:28,9.0,69,北京,9.2969,11.5942,1,4,0.75,95,22,0,1,1,1,1,1,4,5,0,1,0,53,11,4,0,0,0,0,0,2,0,0,0,25,21,11,36,21,15,10,0,7,0,1,15,0,1
4079,2000002739928863,2019/3/17 22:09,9.0,62,北京,13.557,8.1782,1,3,0.67,15,252,1,1,0,1,1,1,6,5,0,1,1,80,79,21,16,0,2,1,0,0,0,0,0,26,17,16,13,16,9,29,35,20,0,2,20,1,1
4080,2000002739936575,2019/3/18 10:37,0.0,103,肇庆,9.2969,7.6251,1,3,0.67,15,87,0,0,0,1,1,2,6,5,0,1,2,48,48,5,0,3,0,1,0,5,0,0,84,0,0,0,0,0,0,23,62,6,5,5,1,1,1
4081,2000002739942320,2019/3/18 14:09,0.0,65,三门峡,13.557,13.5328,1,5,0.8,18,67,1,1,0,1,1,2,3,3,0,2,7,77,58,0,4,0,0,0,0,0,0,0,0,39,30,64,25,52,0,5,12,6,0,2,12,1,1
4082,2000002739942855,2019/3/18 14:17,0.0,69,重庆,9.2969,9.3023,1,5,0.8,14,110,1,0,0,1,1,4,15,15,1,0,2,193,128,11,0,1,1,0,0,0,0,0,37,36,45,75,99,96,26,77,47,30,5,15,10,2,1
4084,2000002740195738,2019/3/20 22:06,0.0,50,上海,13.557,20.3765,1,4,0.75,102,236,1,1,0,1,1,2,4,4,1,1,1,50,48,1,0,0,0,0,0,0,0,0,0,18,25,81,50,54,1,29,20,8,5,10,3,1,1
4085,2000002740202199,2019/3/18 9:59,0.0,92,咸阳,9.2969,8.4537,1,6,0.83,25,40,2,1,0,1,1,3,5,5,0,1,0,76,51,6,8,0,0,2,0,6,0,0,0,32,21,23,23,21,11,10,22,10,5,1,11,2,1
4086,2000002744603556,2019/3/17 21:51,0.0,61,上海,13.557,10.468,1,3,0.67,2,122,2,1,0,1,1,2,3,3,0,1,0,96,111,12,9,4,1,3,0,0,0,0,0,25,22,16,30,22,9,14,25,4,0,2,8,2,1
4087,2000002744628351,2019/3/21 19:27,0.0,80,朔州,13.557,10.9934,1,3,0.67,25,47,0,1,0,1,1,0,3,3,0,0,0,39,24,3,0,0,0,0,0,0,0,0,0,25,20,27,45,28,2,4,5,6,0,0,2,1,1
4088,2000002749197648,2019/3/18 19:53,9.0,63,上海,9.2969,25.885,1,3,0.67,36,46,1,1,0,1,1,3,4,3,0,2,1,36,59,8,0,0,2,0,0,0,0,0,0,25,22,24,38,21,9,11,19,6,5,5,5,2,1
4089,2000002749201515,2019/3/18 17:06,0.0,76,重庆,9.2969,14.8148,1,3,0.67,28,17,0,0,0,1,1,2,3,2,0,1,0,37,11,0,4,0,0,0,0,0,0,0,0,32,14,7,28,14,6,1,0,2,0,0,4,0,1
4090,2000002749202517,2019/3/18 17:30,9.0,69,佛山,9.2969,15.7618,1,7,0.86,20,36,2,1,1,1,1,3,4,5,1,10,6,188,192,32,20,2,7,8,0,7,0,0,0,50,51,50,73,42,33,34,76,6,0,14,29,1,1
4091,2000002749206513,2019/3/18 18:42,0.0,66,重庆,9.2969,7.9663,1,3,1.33,25,36,1,0,0,1,1,2,1,1,1,1,0,46,38,2,4,0,1,0,0,0,0,0,0,17,14,15,26,14,6,5,15,4,0,2,6,0,1
4093,2000002749213492,2019/3/18 20:17,0.0,62,北京,9.2969,15.6268,1,5,0.8,24,25,1,1,0,1,1,1,5,5,0,3,0,70,25,15,2,2,4,5,0,4,1,0,0,34,28,19,44,28,18,7,1,9,0,2,6,0,1
4094,2000002749225206,2019/3/18 22:54,0.0,77,广州,13.557,11.2154,1,5,0.8,24,146,2,1,0,1,1,3,8,8,1,2,5,103,85,0,1,1,0,0,0,0,0,0,7,35,29,26,21,31,3,15,89,1,3,0,5,1,1
4095,2000002749226011,2019/3/18 23:34,0.0,107,河源,9.2969,6.0606,1,6,0.83,24,60,1,0,0,1,1,5,12,9,1,1,2,123,114,5,4,0,3,7,3,0,0,0,0,27,32,76,58,73,6,17,16,8,0,2,10,0,1
4096,2000002749230619,2019/3/19 9:15,0.0,83,佛山,9.2969,15.3846,1,4,1.0,12,265,0,0,0,1,1,4,9,6,0,3,3,118,78,24,6,4,6,1,5,0,0,0,117,34,32,23,39,35,29,36,22,34,7,13,10,2,1
4097,2000002749231461,2019/3/19 10:06,0.0,83,贵阳,13.557,8.1782,1,3,1.33,69,35,0,0,0,1,1,3,0,0,0,1,1,14,13,0,0,0,0,0,0,0,0,0,0,0,5,33,17,37,0,6,8,4,0,0,1,0,1
4098,2000002749295220,2019/3/18 14:30,0.0,54,重庆,9.2969,8.4537,1,3,0.67,67,37,0,1,0,1,1,4,1,2,1,1,0,44,19,3,3,0,1,0,0,0,0,0,0,57,30,66,25,55,4,5,5,4,0,0,6,1,1
4099,2000002749296879,2019/3/18 15:05,0.0,44,重庆,9.2969,10.5393,1,6,0.83,26,54,2,0,0,1,1,3,5,2,0,1,4,135,161,10,10,1,5,2,0,2,0,0,0,0,35,98,54,77,13,21,51,8,7,4,13,1,1
4100,2000002749299064,2019/3/18 16:10,9.0,77,福州,13.557,10.3925,1,6,1.0,29,75,1,1,0,1,1,5,4,4,1,0,0,82,100,10,5,0,0,0,0,0,0,0,0,27,34,94,56,57,0,17,56,12,0,2,11,0,1
4101,2000002749301047,2019/3/18 17:03,0.0,40,重庆,9.2969,15.6268,1,3,0.67,23,20,0,0,0,1,1,3,2,2,0,1,1,41,31,2,4,0,0,0,0,0,0,0,0,9,11,13,14,18,3,6,1,4,0,0,4,0,1
4102,2000002749306253,2019/3/18 18:43,0.0,68,重庆,13.557,12.9528,1,5,0.8,20,47,0,0,0,1,1,3,4,4,0,1,0,81,21,4,5,0,0,0,0,0,0,0,0,75,54,100,86,96,19,10,10,6,3,0,16,1,1
4103,2000002749316769,2019/3/18 20:46,0.0,78,深圳,13.557,21.9512,1,6,0.83,22,147,1,1,1,1,1,3,15,15,1,0,0,115,148,10,17,1,0,0,0,7,0,0,6,34,36,92,99,45,7,90,100,27,0,1,38,0,1
4104,2000002749319874,2019/3/18 21:21,0.0,82,广州,9.2969,13.3198,1,3,0.67,37,22,0,0,0,1,1,4,3,3,0,1,1,56,19,5,8,0,0,0,0,0,0,0,0,25,22,18,46,21,12,6,16,6,0,0,8,0,1
4105,2000002749321520,2019/3/18 21:40,0.0,58,重庆,9.2969,5.4466,1,4,1.0,25,34,0,0,0,1,1,2,2,2,1,1,0,77,53,0,4,0,0,0,0,0,0,0,0,47,35,24,31,43,15,0,0,2,5,0,7,2,1
4106,2000002749322407,2019/3/18 21:52,0.0,82,重庆,13.557,16.3724,1,5,0.8,23,139,1,1,0,1,1,3,11,11,1,1,0,114,83,0,8,0,0,0,0,0,0,0,1,25,40,107,65,82,6,11,40,4,3,0,20,1,1
4107,2000002749324665,2019/3/18 22:27,0.0,58,深圳,9.2969,11.5385,1,6,0.83,14,98,0,1,0,1,1,2,7,7,1,1,0,128,75,16,24,0,0,0,0,0,0,0,0,47,26,139,44,25,23,38,21,9,5,2,20,1,1
4108,2000002752800872,2019/3/19 14:03,1.0,67,石家庄,9.2969,12.0752,1,3,0.67,22,14,0,1,0,1,1,1,1,1,0,1,1,42,14,3,2,0,0,0,0,0,0,0,0,21,15,9,24,14,8,2,0,2,0,0,2,0,1
4109,2000002752802329,2019/3/19 15:08,0.0,62,贵阳,9.2969,10.8767,1,3,0.67,26,17,0,1,0,1,1,3,2,2,0,1,1,36,14,7,4,0,1,0,0,0,0,0,0,17,14,14,21,15,6,3,9,7,0,0,6,0,1
4110,2000002752802783,2019/3/19 15:25,0.0,76,贵阳,9.2969,4.0,1,4,0.75,18,186,0,1,1,1,1,3,5,4,1,1,1,127,61,2,9,0,0,0,0,0,0,0,0,25,55,127,139,125,10,2,2,5,5,0,15,2,1
4111,2000002752832001,2019/3/19 23:45,0.0,72,佛山,9.2969,7.3192,1,2,0.5,24,23,0,1,0,1,1,1,2,2,0,1,0,41,25,1,7,3,5,6,1,4,0,0,0,17,14,7,31,14,7,0,5,2,5,0,5,1,1
4112,2000002752833344,2019/3/20 7:32,0.0,60,重庆,9.2969,9.375,1,3,0.67,27,34,1,1,0,1,1,1,1,2,1,1,0,45,25,5,4,0,0,0,0,0,0,0,0,32,20,8,29,7,22,4,0,4,0,2,4,0,1
4114,2000002752846143,2019/3/20 14:07,9.0,48,长春,9.2969,8.4537,1,3,0.67,63,20,2,0,0,1,1,3,0,1,0,1,0,40,69,3,2,0,2,2,0,4,0,0,0,13,10,5,8,7,6,5,37,4,0,3,2,0,1
4115,2000002752846654,2019/3/20 14:28,0.0,43,济南,9.2969,6.8006,1,5,0.8,27,61,2,1,0,1,1,3,9,7,1,1,0,116,86,5,0,1,1,3,0,0,0,0,0,36,39,58,53,105,12,35,33,11,0,13,12,0,1
4116,2000002752847276,2019/3/20 15:01,0.0,55,贵阳,9.2969,10.5393,1,4,0.75,21,38,0,1,0,1,1,3,3,3,1,2,0,106,52,9,8,0,2,3,0,3,0,0,0,34,50,82,87,103,14,7,47,7,7,1,9,1,1
4117,2000002752866787,2019/3/21 8:25,9.0,59,湛江,9.2969,8.8253,1,6,0.83,37,38,1,1,1,1,1,2,5,5,1,1,0,59,46,1,1,0,0,1,0,1,0,0,19,25,22,26,40,28,1,8,9,5,5,0,0,2,1
4118,2000002752893393,2019/3/21 21:51,9.0,69,昆明,9.2969,2.795,1,3,0.67,9,85,1,1,0,1,1,0,4,3,0,1,0,83,48,10,16,1,2,3,0,1,0,0,0,78,34,25,60,28,19,15,9,5,0,2,17,1,1
4120,2000002753202333,2019/3/19 15:13,0.0,60,平凉,9.2969,4.0609,1,7,0.86,20,112,0,1,0,1,1,2,8,9,1,1,1,125,39,13,10,0,0,1,13,2,0,0,11,44,29,20,62,30,18,42,13,11,0,4,11,0,1
4121,2000002753202500,2019/3/19 15:19,0.0,68,贵阳,9.2969,9.5122,1,5,0.8,17,24,1,1,0,1,1,3,4,4,1,2,0,118,92,7,14,1,2,0,0,0,0,0,0,34,37,89,58,59,16,13,5,5,11,3,18,1,1
4123,2000002753206808,2019/3/19 17:17,0.0,53,福州,9.2969,8.4848,1,3,0.67,53,41,1,0,0,1,1,1,1,1,1,1,0,74,66,9,0,1,2,3,0,0,0,0,0,42,20,25,24,33,35,11,7,6,0,3,2,0,1
4126,2000002753214279,2019/3/19 19:08,0.0,79,福州,9.2969,9.3986,1,4,0.75,25,152,1,1,0,1,1,2,5,5,1,1,1,148,121,13,5,7,5,2,1,6,0,0,0,46,46,32,67,44,33,21,26,5,5,2,12,3,1
4127,2000002753214488,2019/3/19 19:13,0.0,59,福州,13.557,5.6734,1,2,0.5,27,95,1,0,0,1,1,2,3,4,0,1,0,29,20,0,13,0,0,5,0,6,0,0,0,18,15,41,18,21,0,11,11,4,0,0,6,0,1
4128,2000002753221014,2019/3/19 20:32,0.0,70,福州,9.2969,17.1429,1,4,0.75,21,59,1,1,1,1,1,2,3,3,1,3,1,108,74,17,4,2,1,0,0,0,0,0,48,84,47,41,58,49,40,22,19,15,5,9,9,2,1
4129,2000002753223189,2019/3/19 21:13,9.0,72,上海,9.2969,10.7056,1,6,1.0,4,57,3,0,0,1,1,2,6,6,1,4,1,93,57,11,2,4,2,5,0,0,6,0,0,34,33,40,41,21,24,44,9,7,7,19,1,2,1
4131,2000002753240078,2019/3/20 10:28,0.0,58,恩施土家族苗族自治州,13.557,13.5328,1,5,0.8,17,138,1,1,0,1,1,4,10,6,1,1,0,81,87,0,1,0,0,0,0,0,0,0,1,37,31,78,45,68,1,16,87,4,3,0,9,2,1
4132,2000002753240549,2019/3/20 10:41,9.0,70,南宁,13.557,12.2061,1,3,1.33,33,12,1,0,0,1,1,3,0,0,1,1,0,15,21,0,0,0,0,0,0,0,0,0,0,9,7,8,10,9,1,11,3,3,3,0,1,1,1
4134,2000002753268082,2019/3/21 8:24,0.0,78,郑州,9.2969,12.5,1,3,0.67,22,47,2,0,0,1,1,1,3,3,1,1,0,93,76,4,14,0,0,0,0,4,0,0,0,34,30,41,59,28,28,13,1,11,5,6,35,2,1
4135,2000002753279520,2019/3/21 15:02,9.0,58,沧州,9.2969,8.6758,1,2,0.5,25,28,0,0,0,1,1,0,2,2,0,1,1,20,6,0,4,0,0,0,0,0,0,0,0,17,17,12,18,14,6,0,0,2,0,0,4,0,1
4136,2000002753281024,2019/3/21 16:18,0.0,87,文山壮族苗族自治州,9.2969,10.7056,1,4,0.75,15,37,4,1,1,1,1,2,2,0,1,1,1,66,102,3,0,0,0,0,0,0,0,0,110,5,11,13,15,0,5,4,10,8,0,2,5,2,1
4137,2000002753289094,2019/3/30 16:02,0.0,78,广州,9.2969,13.3198,1,5,1.2,20,44,0,1,1,1,1,3,3,3,0,1,0,23,20,7,0,1,0,0,0,0,0,0,30,0,0,0,1,0,3,24,3,11,0,5,1,0,1
4140,2000002755927099,2019/3/24 9:41,0.0,63,厦门,13.557,12.9528,1,1,0.0,27,361,1,1,0,1,1,1,0,0,0,1,0,22,51,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,2,10,3,0,2,0,1,1
4141,2000002756001728,2019/3/21 7:53,0.0,87,九江,9.2969,6.962000000000001,1,4,1.0,45,75,2,0,0,1,1,1,9,9,1,2,1,82,124,10,0,0,1,4,35,15,0,0,0,0,0,0,0,0,0,39,31,16,0,7,0,1,1
4142,2000002756188803,2019/3/20 21:16,0.0,49,烟台,13.557,11.2154,1,4,0.75,24,57,1,1,0,1,1,3,4,2,0,1,1,72,92,0,3,0,0,0,0,0,0,0,0,25,27,115,34,27,0,42,28,3,0,5,6,1,1
4143,2000002756224310,2019/3/29 11:23,0.0,50,贵阳,9.2969,16.0105,1,4,1.0,21,25,1,1,0,1,1,3,4,4,0,3,4,71,43,3,0,0,0,0,0,0,0,0,0,35,29,14,34,32,16,4,10,3,0,0,2,0,1
4144,2000002760743217,2019/3/27 20:27,0.0,71,成都,9.2969,6.3627,1,1,0.0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4145,2000002763400275,2019/3/22 9:47,9.0,77,抚州,13.557,5.6734,1,4,1.0,24,27,0,1,0,1,1,2,4,4,1,1,1,42,19,0,0,0,0,0,0,0,0,0,0,29,28,29,53,40,1,7,13,6,0,1,1,1,1
4146,2000002763406342,2019/3/22 14:13,0.0,82,南京,13.557,12.2061,1,4,0.75,25,13,2,1,0,1,1,2,5,5,0,1,0,15,30,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,10,12,5,0,2,15,1,1
4147,2000002763407706,2019/3/22 14:59,9.0,40,西安,9.2969,13.8517,1,6,0.83,17,198,3,1,0,1,1,4,8,8,1,2,1,126,126,9,2,0,4,0,0,0,1,0,381,44,36,48,59,57,16,17,226,7,0,4,6,0,1
4149,2000002763410148,2019/3/22 16:50,0.0,71,东营,9.2969,5.9459,1,3,0.67,22,73,1,1,1,1,1,2,6,6,1,2,0,94,28,8,8,3,2,2,0,0,0,0,0,51,40,24,66,35,25,19,17,6,5,2,17,2,1
4150,2000002763442575,2019/3/23 8:29,9.0,55,佛山,13.557,16.3724,1,3,0.67,26,48,0,0,1,1,1,1,2,2,1,0,0,44,24,0,1,0,0,0,0,0,0,0,0,25,25,99,40,28,1,0,4,2,3,0,2,2,1
4151,2000002763444248,2019/3/23 9:55,1.0,62,深圳,9.2969,13.3198,1,3,0.67,46,42,0,1,0,1,1,1,4,4,1,1,1,77,47,1,1,2,1,1,0,1,0,0,0,36,30,46,65,30,9,10,3,6,0,0,2,1,1
4152,2000002763445291,2019/3/23 10:52,1.0,69,北京,9.2969,13.2503,1,4,0.75,21,89,1,1,1,1,1,4,12,12,1,0,0,110,38,6,12,0,0,0,0,1,0,0,0,37,31,18,47,32,23,32,18,5,0,0,22,0,1
4154,2000002763447559,2019/3/23 12:33,1.0,51,蚌埠,9.2969,5.9459,1,3,0.67,24,138,0,0,0,1,1,0,4,4,1,1,0,65,50,4,2,0,0,1,0,0,0,0,0,14,10,43,24,8,8,17,38,3,0,0,2,0,1
4155,2000002763447702,2019/3/23 12:38,1.0,65,杭州,9.2969,11.2707,1,3,0.67,25,24,0,0,0,1,1,2,2,3,1,0,1,55,37,8,6,0,0,0,0,0,0,0,0,25,22,14,27,21,10,6,0,4,0,0,7,1,1
4157,2000002763458736,2019/3/23 18:41,0.0,66,泉州,9.2969,8.9713,1,1,0.0,47,13,1,0,0,1,1,0,1,0,0,1,0,6,23,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,4,5,6,0,1,1
4158,2000002763459021,2019/3/23 18:44,0.0,56,泉州,9.2969,12.4578,1,3,0.67,22,36,1,0,0,1,1,1,2,0,0,1,0,30,19,1,0,0,0,0,0,0,0,0,0,29,10,38,19,16,6,2,0,2,5,0,0,1,1
4159,2000002763461034,2019/3/23 19:14,9.0,57,六安,9.2969,13.3198,1,2,1.0,48,92,0,1,0,1,1,1,3,4,0,1,0,51,20,3,0,0,0,0,0,0,0,0,0,33,29,18,25,21,11,4,0,2,0,0,1,0,1
4160,2000002763462795,2019/3/23 19:34,0.0,66,重庆,9.2969,13.2316,1,6,1.0,22,47,0,1,0,1,1,2,5,7,1,2,0,86,35,11,26,0,4,20,8,12,0,0,0,25,21,111,45,21,17,16,22,4,0,1,15,0,1
4161,2000002763464007,2019/3/23 19:46,0.0,64,成都,9.2969,1.3605,1,5,0.8,31,100,0,0,0,1,1,2,4,5,0,1,2,66,18,6,12,0,0,0,0,1,0,0,0,34,27,33,36,28,18,8,1,6,0,0,12,0,1
4162,2000002763467233,2019/3/23 20:17,1.0,71,吉安,9.2969,6.4386,1,2,1.5,65,30,0,0,1,1,1,2,0,0,1,3,2,27,6,3,0,0,0,0,0,0,0,0,0,22,14,11,16,14,6,9,1,2,0,2,0,1,1
4166,2000002763474420,2019/3/23 21:24,0.0,64,泉州,9.2969,18.7674,1,5,0.8,17,59,0,0,0,1,1,1,4,4,1,1,0,103,69,9,10,0,2,1,0,1,0,0,0,44,29,53,48,47,23,13,11,7,7,5,16,1,1
4167,2000002763478202,2019/3/23 22:11,9.0,45,石家庄,9.2969,13.8517,1,6,0.83,26,30,2,1,1,1,1,3,7,7,1,2,6,128,49,6,0,0,3,3,0,3,0,0,0,34,54,93,86,138,19,5,6,3,0,1,1,0,1
4168,2000002763478427,2019/3/23 22:16,1.0,73,中山,9.2969,9.589,1,4,0.75,24,72,2,1,0,1,1,1,3,3,0,2,4,95,74,7,10,1,3,4,0,6,0,0,0,57,37,60,70,29,18,13,4,2,5,3,8,2,1
4169,2000002763480084,2019/3/23 22:51,1.0,67,佛山,13.557,12.0343,1,4,0.75,26,82,1,1,0,1,1,3,3,3,0,1,0,76,58,5,9,0,0,2,0,4,0,0,0,35,28,58,42,29,1,7,33,3,0,3,7,0,1
4171,2000002763481455,2019/3/24 6:00,1.0,56,南京,9.2969,11.2707,1,3,0.67,12,88,0,1,1,1,1,1,5,7,1,0,2,70,53,3,8,0,1,2,0,0,0,0,0,17,16,12,32,14,9,16,5,1,0,2,11,1,1
4172,2000002763481710,2019/3/24 6:33,1.0,56,武汉,13.557,11.2154,1,3,0.67,20,55,1,1,1,1,1,0,2,3,1,1,0,44,20,0,2,0,0,0,0,0,0,0,0,38,28,45,45,37,4,6,9,7,0,0,7,0,1
4173,2000002763484744,2019/3/24 9:31,9.0,37,绵阳,9.2969,9.7718,1,4,0.75,21,11,1,1,0,1,1,1,3,1,0,1,0,43,35,1,0,0,1,0,0,0,0,0,0,0,12,30,13,46,2,6,1,2,5,1,0,1,1
4175,2000002763506157,2019/3/22 14:13,0.0,70,沧州,9.2969,3.3613,1,6,0.83,28,53,5,0,1,1,1,2,1,1,1,3,0,100,166,11,3,8,6,11,41,0,1,0,0,0,0,0,0,0,4,28,5,3,1,6,0,0,1
4176,2000002763506213,2019/3/22 14:14,0.0,51,咸阳,9.2969,6.6392,1,5,1.0,42,31,0,1,1,1,1,1,4,4,0,2,1,91,50,22,2,2,1,0,0,3,0,0,0,52,35,28,44,35,25,12,2,6,5,5,21,1,1
4177,2000002763524568,2019/3/22 20:24,1.0,49,枣庄,13.557,20.3765,1,5,1.2,72,37,1,1,0,1,1,1,8,8,0,1,0,60,53,1,9,0,0,2,0,2,0,0,0,62,30,77,38,41,6,17,27,6,0,3,13,0,1
4178,2000002763527946,2019/3/22 20:49,0.0,75,济宁,9.2969,9.9916,1,4,0.75,22,57,2,1,1,1,1,3,4,4,1,1,0,73,43,6,2,0,0,0,0,0,0,0,0,26,24,30,39,23,13,24,10,5,9,0,8,0,1
4179,2000002763531471,2019/3/22 21:22,0.0,57,咸阳,9.2969,1.4286,1,4,0.75,22,38,0,0,0,1,1,2,3,3,0,1,0,74,30,6,8,0,1,0,0,0,0,0,0,38,28,16,59,28,12,12,5,7,0,0,7,0,1
4180,2000002763542064,2019/3/23 9:09,0.0,62,烟台,9.2969,4.9444,1,5,0.8,25,56,1,0,0,1,1,2,4,4,1,1,0,89,57,4,0,0,1,2,0,0,0,0,0,49,34,39,55,56,16,5,49,5,0,0,0,0,1
4183,2000002763559929,2019/3/23 19:08,0.0,63,重庆,13.557,13.5328,1,4,1.0,44,52,0,1,0,1,1,2,2,2,1,1,0,65,34,0,4,0,0,0,0,0,0,0,0,43,31,32,30,45,4,2,8,0,3,0,12,1,1
4184,2000002763562615,2019/3/23 19:39,1.0,80,安阳,9.2969,16.0105,1,3,0.67,25,63,0,1,0,1,1,0,5,5,1,0,2,75,37,8,6,0,0,0,0,0,0,0,0,32,24,17,27,21,18,19,26,6,0,4,8,0,1
